schema_version,bin,n,proj,actual,played,ratio,population,position,horizon
1,"(1.0, inf]",112,1.10865971323,0.669642857143,0.9732142857142857,1.65559850509,all_eligible,WR,2-3
1,"(-0.001, 0.05]",4902,0.0390232164894,0.0801713586291,0.8268053855569155,0.486747601096,all_eligible,WR,4-6
1,"(0.05, 0.1]",19965,0.0754638167353,0.102128725269,0.7686451289757075,0.738908828406,all_eligible,WR,4-6
1,"(0.1, 0.15]",12495,0.120981092111,0.142857142857,0.7965586234493798,0.846867644777,all_eligible,WR,4-6
1,"(0.15, 0.2]",6224,0.173134673676,0.22573907455,0.8844794344473008,0.766968120255,all_eligible,WR,4-6
1,"(0.2, 0.3]",8234,0.245885394638,0.270585377702,0.9220306048093272,0.908716489878,all_eligible,WR,4-6
1,"(0.3, 0.4]",5276,0.347111882993,0.355382865807,0.9410538286580743,0.976726557158,all_eligible,WR,4-6
1,"(0.4, 0.6]",5175,0.480753977871,0.404637681159,0.957487922705314,1.18810975906,all_eligible,WR,4-6
1,"(0.6, 0.8]",1837,0.680112676143,0.499727817093,0.9510070767555797,1.36096621577,all_eligible,WR,4-6
1,"(0.8, 1.0]",589,0.87934603721,0.522920203735,0.9405772495755518,1.68160654518,all_eligible,WR,4-6
1,"(1.0, inf]",145,1.10775487406,0.420689655172,0.896551724137931,2.63318781538,all_eligible,WR,4-6
1,"(-0.001, 0.05]",5583,0.0401502239064,0.0786315600931,0.8452444922084901,0.510612073051,all_eligible,WR,7+
1,"(0.05, 0.1]",31818,0.077163494991,0.118517820102,0.795901690866805,0.651070825676,all_eligible,WR,7+
1,"(0.1, 0.15]",22125,0.120420269483,0.151502824859,0.8029830508474576,0.794838443409,all_eligible,WR,7+
1,"(0.15, 0.2]",10197,0.172912801138,0.202118270079,0.8693733451015004,0.855503072882,all_eligible,WR,7+
1,"(0.2, 0.3]",13855,0.247285599001,0.267845543125,0.9085528690003609,0.923239551108,all_eligible,WR,7+
1,"(0.3, 0.4]",8898,0.346186702266,0.334906720611,0.9306585749606653,1.03368096536,all_eligible,WR,7+
1,"(0.4, 0.6]",8695,0.482161303114,0.401725129385,0.9499712478435882,1.20022689109,all_eligible,WR,7+
1,"(0.6, 0.8]",3001,0.680694683906,0.497167610796,0.9430189936687771,1.36914527239,all_eligible,WR,7+
1,"(0.8, 1.0]",809,0.876692877279,0.505562422744,0.9419035846724351,1.73409422425,all_eligible,WR,7+
1,"(1.0, inf]",230,1.11146278471,0.482608695652,0.8565217391304348,2.30303099535,all_eligible,WR,7+
1,"(-0.001, 0.05]",845,0.0373832316042,0.0579881656805,0.6248520710059171,0.6446700144,all_eligible,unknown,1
1,"(0.05, 0.1]",1386,0.072893266196,0.100288600289,0.645021645021645,0.726835014012,all_eligible,unknown,1
1,"(0.1, 0.15]",910,0.12328919626,0.136263736264,0.6945054945054945,0.904783617714,all_eligible,unknown,1
1,"(0.15, 0.2]",644,0.172730758172,0.178571428571,0.6863354037267081,0.967292245765,all_eligible,unknown,1
1,"(0.2, 0.3]",696,0.244338735635,0.270114942529,0.8275862068965517,0.904573191501,all_eligible,unknown,1
1,"(0.3, 0.4]",371,0.347481565985,0.339622641509,0.9407008086253369,1.02314016651,all_eligible,unknown,1
